Liczba statków po wp³yniêciu do kana³u;Œredni czas oczekiwania na wp³yniêcie
5534;85.9405
5535;85.925
5536;85.9482
5537;85.9711
5538;85.9555
5539;85.9402
5540;85.9248
5541;85.9104
5542;85.8949
5543;85.8813
5544;85.8658
5545;85.8514
5546;85.8366
5547;85.8226
5548;85.8072
5549;85.8013
5550;85.7877
5551;85.7955
5552;85.781
5553;85.7684
5554;85.7555
5555;85.7646
5556;85.7536
5557;85.7611
5558;85.7541
5559;85.743
5560;85.7313
5561;85.7175
5562;85.7033
5563;85.7107
5564;85.7004
5565;85.685
5566;85.6786
5567;85.6632
5568;85.6729
5569;85.6577
5570;85.6567
5571;85.6432
5572;85.6297
5573;85.6453
5574;85.6299
5575;85.6146
5576;85.6234
5577;85.6425
5578;85.6295
5579;85.6153
5580;85.6019
5581;85.617
5582;85.6242
5583;85.6094
5584;85.6229
5585;85.6186
5586;85.6186
5587;85.6075
5588;85.5926
5589;85.5777
5590;85.5625
5591;85.5472
5592;85.5565
5593;85.5833
5594;85.568
5595;85.5528
5596;85.5375
5597;85.5222
5598;85.5562
5599;85.5429
5600;85.528
5601;85.5411
5602;85.5263
5603;85.512
5604;85.5184
5605;85.5197
5606;85.5316
5607;85.5169
5608;85.5132
5609;85.5321
5610;85.5526
5611;85.5451
5612;85.5335
5613;85.5247
5614;85.5141
5615;85.5019
5616;85.5203
5617;85.5054
5618;85.5252
5619;85.51
5620;85.4948
5621;85.4853
5622;85.5084
5623;85.4932
5624;85.5018
5625;85.4997
5626;85.5131
5627;85.5007
5628;85.4865
5629;85.4713
5630;85.4799
5631;85.4647
5632;85.4495
5633;85.4346
5634;85.4194
5635;85.4043
5636;85.3891
5637;85.4088
5638;85.3936
5639;85.3791
5640;85.3639
5641;85.3721
5642;85.3836
5643;85.3684
5644;85.3533
5645;85.3388
5646;85.3237
5647;85.35
5648;85.3365
5649;85.3237
5650;85.3086
5651;85.3323
5652;85.358
5653;85.3741
5654;85.3631
5655;85.3526
5656;85.3435
5657;85.3334
5658;85.3222
5659;85.3088
5660;85.2954
5661;85.2818
5662;85.2674
5663;85.2525
5664;85.2515
5665;85.2648
5666;85.2501
5667;85.2351
5668;85.2435
5669;85.2543
5670;85.2422
5671;85.2272
5672;85.2121
5673;85.1971
5674;85.2144
5675;85.2295
5676;85.2167
5677;85.2017
5678;85.1867
5679;85.1717
5680;85.1581
5681;85.1698
5682;85.1549
5683;85.1399
5684;85.1253
5685;85.1103
5686;85.0954
5687;85.0829
5688;85.1049
5689;85.09
5690;85.1176
5691;85.1047
5692;85.0912
5693;85.0771
5694;85.112
5695;85.097
5696;85.0821
5697;85.0672
5698;85.0522
5699;85.0993
5700;85.0843
5701;85.1334
5702;85.1712
5703;85.157
5704;85.1442
5705;85.1808
5706;85.217
5707;85.2022
5708;85.1878
5709;85.1729
5710;85.158
5711;85.1938
5712;85.1789
5713;85.164
5714;85.1499
5715;85.135
5716;85.1765
5717;85.2176
5718;85.2078
5719;85.1969
5720;85.1949
5721;85.1866
5722;85.1765
5723;85.2143
5724;85.2048
5725;85.2269
5726;85.2179
5727;85.2087
5728;85.1996
5729;85.1867
5730;85.1718
5731;85.1925
5732;85.2142
5733;85.1993
5734;85.1863
5735;85.1735
5736;85.1604
5737;85.1465
5738;85.1324
5739;85.1175
5740;85.1424
5741;85.1699
5742;85.1578
5743;85.1853
5744;85.1708
5745;85.1566
5746;85.1755
5747;85.2057
5748;85.1931
5749;85.1929
5750;85.1801
5751;85.1782
5752;85.2018
5753;85.1888
5754;85.1755
5755;85.1731
5756;85.1608
5757;85.1474
5758;85.1664
5759;85.1516
5760;85.138
5761;85.1242
5762;85.157
5763;85.143
5764;85.1304
5765;85.1186
5766;85.1579
5767;85.1462
5768;85.134
5769;85.1225
5770;85.111
5771;85.0993
5772;85.0869
5773;85.073
5774;85.1104
5775;85.0957
5776;85.0812
5777;85.123
5778;85.1107
5779;85.0992
5780;85.0849
5781;85.0747
5782;85.1156
5783;85.1556
5784;85.1425
5785;85.1278
5786;85.1795
5787;85.1648
5788;85.2047
5789;85.1941
5790;85.1841
5791;85.1738
5792;85.1642
5793;85.1539
5794;85.1441
5795;85.2078
5796;85.1931
5797;85.1786
5798;85.1649
5799;85.1519
5800;85.1383
5801;85.1236
5802;85.1089
5803;85.1677
5804;85.1548
5805;85.1402
5806;85.1333
5807;85.126
5808;85.1113
5809;85.1824
5810;85.2511
5811;85.3248
5812;85.3802
5813;85.4302
5814;85.4188
5815;85.4061
5816;85.3923
5817;85.378
5818;85.3633
5819;85.3486
5820;85.4095
5821;85.3948
5822;85.3802
5823;85.3772
5824;85.3781
5825;85.442
5826;85.5035
5827;85.5611
5828;85.6214
5829;85.6125
5830;85.6022
5831;85.5926
5832;85.5818
5833;85.6467
5834;85.6571
5835;85.6449
5836;85.6302
5837;85.6185
5838;85.6218
5839;85.6073
5840;85.6788
5841;85.6641
5842;85.728
5843;85.8057
5844;85.8792
5845;85.8645
5846;85.8499
5847;85.8352
5848;85.8211
5849;85.8068
5850;85.7922
5851;85.8692
5852;85.855
5853;85.8406
5854;85.9055
5855;85.8945
5856;85.9532
5857;85.9442
5858;85.9311
5859;85.9165
5860;85.9019
5861;85.9652
5862;86.0251
5863;86.0787
5864;86.0689
5865;86.0552
5866;86.0405
5867;86.0998
5868;86.0852
5869;86.1433
5870;86.1286
5871;86.1949
5872;86.1815
5873;86.1668
5874;86.1521
5875;86.1374
5876;86.2168
5877;86.2021
5878;86.1874
5879;86.1728
5880;86.1581
5881;86.1569
5882;86.1427
5883;86.2286
5884;86.214
5885;86.1993
5886;86.275
5887;86.273
5888;86.2692
5889;86.2615
5890;86.3459
5891;86.3378
5892;86.3259
5893;86.3122
5894;86.2993
5895;86.3773
5896;86.3679
5897;86.3533
5898;86.3387
5899;86.4289
5900;86.5143
5901;86.5036
5902;86.4912
5903;86.4894
5904;86.5766
5905;86.5667
5906;86.5537
5907;86.5548
5908;86.5427
5909;86.5308
5910;86.5164
5911;86.6066
5912;86.5942
5913;86.6815
5914;86.6921
5915;86.6788
5916;86.687
5917;86.7848
5918;86.7712
5919;86.8642
5920;86.8495
5921;86.9433
5922;87.0188
5923;87.0342
5924;87.044
5925;87.0367
5926;87.0295
5927;87.0891
5928;87.0869
5929;87.0722
5930;87.0575
5931;87.0428
5932;87.0282
5933;87.0944
5934;87.1591
5935;87.1444
5936;87.1297
5937;87.115
5938;87.1005
5939;87.0861
5940;87.0717
5941;87.149
5942;87.1356
5943;87.121
5944;87.1063
5945;87.0917
5946;87.077
5947;87.0752
5948;87.0614
5949;87.0492
5950;87.0359
5951;87.1209
5952;87.1063
5953;87.203
5954;87.1891
5955;87.2811
5956;87.2666
5957;87.2535
5958;87.2389
5959;87.2242
5960;87.2103
5961;87.3037
5962;87.4029
5963;87.39
5964;87.3767
5965;87.3625
5966;87.3781
5967;87.3635
5968;87.3777
5969;87.3631
5970;87.3489
5971;87.3609
5972;87.3612
5973;87.4621
5974;87.5472
5975;87.6351
5976;87.7025
5977;87.7823
5978;87.8506
5979;87.8364
5980;87.8511
5981;87.8666
5982;87.9379
5983;87.9254
5984;87.9131
5985;87.8988
5986;87.8841
5987;87.8998
5988;87.8851
5989;87.8705
5990;87.8558
5991;87.8411
5992;87.8272
5993;87.9068
5994;87.9309
5995;87.9591
5996;87.9872
5997;87.9778
5998;87.967
5999;87.9532
6000;87.9385
6001;88.0291
6002;88.0156
6003;88.0012
6004;88.0315
6005;88.038
6006;88.0855
6007;88.0738
6008;88.0721
6009;88.0637
6010;88.1353
6011;88.194
6012;88.1858
6013;88.1894
6014;88.1748
6015;88.1601
6016;88.1454
6017;88.1474
6018;88.2066
6019;88.2556
6020;88.3206
6021;88.3093
6022;88.3221
6023;88.3088
6024;88.2956
6025;88.2927
6026;88.2804
6027;88.2687
6028;88.33
6029;88.3828
6030;88.3689
6031;88.374
6032;88.4288
6033;88.4176
6034;88.4063
6035;88.3938
6036;88.3792
6037;88.3716
6038;88.3569
6039;88.4214
6040;88.4151
6041;88.4076
6042;88.3958
6043;88.384
6044;88.4403
6045;88.4264
6046;88.4913
6047;88.4766
6048;88.5205
6049;88.5699
6050;88.5562
6051;88.5435
6052;88.5518
6053;88.5405
6054;88.5292
6055;88.5185
6056;88.5071
6057;88.4928
6058;88.4782
6059;88.5337
6060;88.528
6061;88.5185
6062;88.5722
6063;88.5592
6064;88.5498
6065;88.5352
6066;88.5277
6067;88.5871
6068;88.5725
6069;88.5579
6070;88.5584
6071;88.6161
6072;88.6723
6073;88.662
6074;88.6487
6075;88.7007
6076;88.73
6077;88.7238
6078;88.7096
6079;88.6951
6080;88.6805
6081;88.666
6082;88.6514
6083;88.6507
6084;88.6361
6085;88.6215
6086;88.607
6087;88.5924
6088;88.582
6089;88.5675
6090;88.5595
6091;88.5495
6092;88.5409
6093;88.5317
6094;88.5286
6095;88.5141
6096;88.5099
6097;88.4954
6098;88.4898
6099;88.4764
6100;88.4665
6101;88.4548
6102;88.4545
6103;88.4477
6104;88.4405
6105;88.4405
6106;88.4277
6107;88.4268
6108;88.4167
6109;88.4138
6110;88.4146
6111;88.4044
6112;88.4039
6113;88.3952
6114;88.3825
6115;88.3828
6116;88.3684
6117;88.3691
6118;88.3558
6119;88.3413
6120;88.3275
6121;88.313
6122;88.2994
6123;88.2861
6124;88.2741
6125;88.2611
6126;88.2476
6127;88.2393
6128;88.226
6129;88.2171
6130;88.2039
6131;88.1895
6132;88.1777
6133;88.1639
6134;88.1508
6135;88.1382
6136;88.1276
6137;88.1156
6138;88.1098
6139;88.0985
6140;88.0918
6141;88.0875
6142;88.0811
6143;88.0697
6144;88.0588
6145;88.0461
6146;88.0318
6147;88.0174
6148;88.0031
6149;87.989
6150;87.9973
6151;87.9918
6152;87.9965
6153;88.0045
6154;87.9956
6155;87.9843
6156;87.9769
6157;87.9652
6158;87.9749
6159;87.9613
6160;87.9688
6161;87.9745
6162;87.9636
6163;87.9528
6164;87.9402
6165;87.9271
6166;87.9137
6167;87.9235
6168;87.9313
6169;87.9301
6170;87.9158
6171;87.9016
6172;87.8946
6173;87.8823
6174;87.8705
6175;87.8586
6176;87.8648
6177;87.8505
6178;87.8365
6179;87.8468
6180;87.8325
6181;87.8183
6182;87.8079
6183;87.7957
6184;87.8064
6185;87.7934
6186;87.7879
6187;87.7812
6188;87.767
6189;87.7528
6190;87.7387
6191;87.7393
6192;87.7434
6193;87.743
6194;87.7459
6195;87.7318
6196;87.7176
6197;87.7044
6198;87.6903
6199;87.6761
6200;87.6879
6201;87.6916
6202;87.6801
6203;87.6687
6204;87.6579
6205;87.651
6206;87.6388
6207;87.6247
6208;87.6221
6209;87.612
6210;87.5983
6211;87.5847
6212;87.5706
6213;87.5702
6214;87.5727
6215;87.5592
6216;87.5802
6217;87.601
6218;87.587
6219;87.5734
6220;87.5924
6221;87.5906
6222;87.5805
6223;87.5705
6224;87.5585
6225;87.5481
6226;87.5655
6227;87.5519
6228;87.5378
6229;87.5571
6230;87.5431
6231;87.53
6232;87.5162
6233;87.5022
6234;87.4952
6235;87.4873
6236;87.4733
6237;87.5041
6238;87.4933
6239;87.4998
6240;87.4948
6241;87.4867
6242;87.4937
6243;87.4902
6244;87.4867
6245;87.4919
6246;87.4867
6247;87.4796
6248;87.4709
6249;87.4681
6250;87.4599
6251;87.4543
6252;87.4407
6253;87.4268
6254;87.4128
6255;87.4116
6256;87.4046
6257;87.3912
6258;87.3773
6259;87.3634
6260;87.3498
6261;87.3359
6262;87.3228
6263;87.3157
6264;87.3101
6265;87.2989
6266;87.2876
6267;87.276
6268;87.2646
6269;87.2513
6270;87.2401
6271;87.2296
6272;87.2183
6273;87.2236
6274;87.2228
6275;87.2098
6276;87.1959
6277;87.2032
6278;87.1893
6279;87.1754
6280;87.1615
6281;87.1476
6282;87.1337
6283;87.1535
6284;87.1631
6285;87.1513
6286;87.1374
6287;87.1247
6288;87.1112
6289;87.0979
6290;87.1094
6291;87.0955
6292;87.0824
6293;87.0686
6294;87.0547
6295;87.0612
6296;87.0477
6297;87.0341
6298;87.0226
6299;87.0331
6300;87.0428
6301;87.0487
6302;87.0364
6303;87.0307
6304;87.0184
6305;87.0297
6306;87.0223
6307;87.0111
6308;87.0271
6309;87.0271
6310;87.0133
6311;87.0117
6312;86.9979
6313;86.9937
6314;86.9855
6315;86.9741
6316;86.9604
6317;86.9506
6318;86.9487
6319;86.9359
6320;86.9221
6321;86.9084
6322;86.9092
6323;86.8966
6324;86.886
6325;86.8804
6326;86.8671
6327;86.8547
6328;86.8447
6329;86.8325
6330;86.8187
6331;86.805
6332;86.7913
6333;86.7776
6334;86.7639
6335;86.7591
6336;86.7624
6337;86.7508
6338;86.7527
6339;86.739
6340;86.7364
6341;86.7253
6342;86.7215
6343;86.71
6344;86.7183
6345;86.7075
6346;86.7078
6347;86.6962
6348;86.6826
6349;86.6689
6350;86.6626
6351;86.649
6352;86.6353
6353;86.6217
6354;86.6095
6355;86.5958
6356;86.5822
6357;86.5686
6358;86.555
6359;86.5426
6360;86.5324
6361;86.5188
6362;86.5069
6363;86.4933
6364;86.4837
6365;86.4723
6366;86.4614
6367;86.4526
6368;86.4439
6369;86.4356
6370;86.4266
6371;86.4177
6372;86.4104
6373;86.3969
6374;86.3842
6375;86.379
6376;86.3678
6377;86.3699
6378;86.3601
6379;86.3472
6380;86.3338
6381;86.3207
6382;86.3076
6383;86.2944
6384;86.2815
6385;86.2724
6386;86.2777
6387;86.265
6388;86.2519
6389;86.2448
6390;86.2352
6391;86.2237
6392;86.2125
6393;86.1991
6394;86.1929
6395;86.1794
6396;86.166
6397;86.1571
6398;86.1485
6399;86.135
6400;86.1215
6401;86.1082
6402;86.1014
6403;86.0879
6404;86.0927
6405;86.0877
6406;86.0817
6407;86.0726
6408;86.0783
6409;86.0666
6410;86.0534
6411;86.0513
6412;86.0399
6413;86.0419
6414;86.0447
6415;86.0491
6416;86.053
6417;86.0429
6418;86.0309
6419;86.0189
6420;86.0063
6421;85.9943
6422;85.9826
6423;85.9697
6424;85.9741
6425;85.9666
6426;85.9834
6427;85.9715
6428;85.9586
6429;85.9452
6430;85.9554
6431;85.9424
6432;85.9537
6433;85.9611
6434;85.981
6435;85.9676
6436;85.9542
6437;85.9411
6438;85.9278
6439;85.915
6440;85.9016
6441;85.889
6442;85.9103
6443;85.8969
6444;85.8851
6445;85.8727
6446;85.8993
6447;85.886
6448;85.8791
6449;85.8675
6450;85.8556
6451;85.8431
6452;85.8306
6453;85.8184
6454;85.8118
6455;85.7992
6456;85.8262
6457;85.8179
6458;85.8059
6459;85.7946
6460;85.7831
6461;85.7939
6462;85.7844
6463;85.7713
6464;85.8046
6465;85.7913
6466;85.7928
6467;85.7796
6468;85.8015
6469;85.8001
6470;85.788
6471;85.8099
6472;85.8185
6473;85.8101
6474;85.8016
6475;85.8085
6476;85.8072
6477;85.7976
6478;85.8123
6479;85.8018
6480;85.7886
6481;85.8065
6482;85.8286
6483;85.8251
6484;85.8216
6485;85.8109
6486;85.8307
6487;85.8366
6488;85.8235
6489;85.8116
6490;85.7988
6491;85.7938
6492;85.8073
6493;85.8199
6494;85.8193
6495;85.8109
6496;85.8023
6497;85.8018
6498;85.7928
6499;85.7844
6500;85.7733
6501;85.7753
6502;85.7693
6503;85.7593
6504;85.7479
6505;85.7347
6506;85.7392
6507;85.726
6508;85.7141
6509;85.7027
6510;85.6923
6511;85.7044
6512;85.6925
6513;85.705
6514;85.7102
6515;85.7196
6516;85.7297
6517;85.7166
6518;85.7053
6519;85.6922
6520;85.7099
6521;85.6967
6522;85.6836
6523;85.6705
6524;85.6606
6525;85.6588
6526;85.647
6527;85.6443
6528;85.6329
6529;85.6268
6530;85.6203
6531;85.6087
6532;85.5977
6533;85.5867
6534;85.5782
6535;85.5651
6536;85.552
6537;85.539
6538;85.5259
6539;85.5128
6540;85.4997
6541;85.4866
6542;85.4736
6543;85.4605
6544;85.4483
6545;85.4352
6546;85.4222
6547;85.4091
6548;85.3961
6549;85.383
6550;85.3707
6551;85.3577
6552;85.3452
6553;85.3338
6554;85.3208
6555;85.3078
6556;85.2948
6557;85.2818
6558;85.2687
6559;85.2557
6560;85.2428
6561;85.2298
6562;85.2176
6563;85.2051
6564;85.1994
6565;85.1886
6566;85.1779
6567;85.1649
6568;85.1535
6569;85.1405
6570;85.1279
6571;85.1159
6572;85.1029
6573;85.09
6574;85.0885
6575;85.0755
6576;85.0656
6577;85.0542
6578;85.0444
6579;85.0347
6580;85.0221
6581;85.0092
6582;84.9962
6583;84.9833
6584;84.9712
6585;84.9583
6586;84.9454
6587;84.9325
6588;84.9212
6589;84.9083
6590;84.8966
6591;84.8845
6592;84.8719
6593;84.8596
6594;84.8467
6595;84.8338
6596;84.821
6597;84.8084
6598;84.7956
6599;84.7828
6600;84.7699
6601;84.7571
6602;84.7442
6603;84.732
6604;84.72
6605;84.7088
6606;84.6989
6607;84.6892
6608;84.6774
6609;84.6688
6610;84.656
6611;84.6432
6612;84.6304
6613;84.619
6614;84.6075
6615;84.5947
6616;84.583
6617;84.5702
6618;84.5581
6619;84.5464
6620;84.5346
6621;84.5229
6622;84.5104
6623;84.4985
6624;84.4872
6625;84.4745
6626;84.4702
6627;84.4575
6628;84.4447
6629;84.4377
6630;84.4275
6631;84.4276
6632;84.4149
6633;84.4021
6634;84.3901
6635;84.3789
6636;84.3694
6637;84.3594
6638;84.3489
6639;84.3433
6640;84.3308
6641;84.3184
6642;84.3057
6643;84.293
6644;84.2837
6645;84.2714
6646;84.2645
6647;84.2588
6648;84.249
6649;84.237
6650;84.2292
6651;84.218
6652;84.208
6653;84.1974
6654;84.1875
6655;84.1812
6656;84.1713
6657;84.1676
6658;84.1607
6659;84.1497
6660;84.1415
6661;84.1313
6662;84.1266
6663;84.1191
6664;84.1089
6665;84.0982
6666;84.0881
6667;84.0801
6668;84.0916
6669;84.0882
6670;84.0851
6671;84.0835
6672;84.0769
6673;84.0754
6674;84.0719
6675;84.0662
6676;84.0559
6677;84.0439
6678;84.0313
6679;84.0187
6680;84.0062
6681;83.9943
6682;83.9831
6683;83.9714
6684;83.9588
6685;83.9462
6686;83.9337
6687;83.9213
6688;83.9324
6689;83.9337
6690;83.9232
6691;83.9324
6692;83.9222
6693;83.9097
6694;83.8971
6695;83.8846
6696;83.8999
6697;83.89
6698;83.9052
6699;83.8985
6700;83.8898
6701;83.881
6702;83.8717
6703;83.8604
6704;83.8825
6705;83.87
6706;83.8575
6707;83.845
6708;83.8325
6709;83.82
6710;83.8075
6711;83.8424
6712;83.8299
6713;83.8655
6714;83.8575
6715;83.8931
6716;83.883
6717;83.8711
6718;83.8958
6719;83.9238
6720;83.9137
6721;83.9027
6722;83.8902
6723;83.8777
6724;83.8653
6725;83.8945
6726;83.8823
6727;83.8698
6728;83.9007
6729;83.8913
6730;83.8792
6731;83.906
6732;83.8943
6733;83.8835
6734;83.871
6735;83.8586
6736;83.8461
6737;83.8337
6738;83.8499
6739;83.8687
6740;83.8569
6741;83.8452
6742;83.833
6743;83.8206
6744;83.8417
6745;83.8292
6746;83.8191
6747;83.8499
6748;83.8375
6749;83.8702
6750;83.8587
6751;83.8462
6752;83.8339
6753;83.8215
6754;83.8573
6755;83.8771
6756;83.8649
6757;83.8541
6758;83.8555
6759;83.843
6760;83.8306
6761;83.8182
6762;83.8062
6763;83.7942
6764;83.7818
6765;83.7694
6766;83.8051
6767;83.7927
6768;83.7806
6769;83.7691
6770;83.8
6771;83.8098
6772;83.7994
6773;83.7891
6774;83.7783
6775;83.7665
6776;83.7575
6777;83.7452
6778;83.7342
6779;83.7545
6780;83.7776
6781;83.7662
6782;83.7538
6783;83.7415
6784;83.7291
6785;83.7173
6786;83.7051
6787;83.6928
6788;83.729
6789;83.7178
6790;83.7055
6791;83.7454
6792;83.7339
6793;83.774
6794;83.7639
6795;83.7598
6796;83.7515
6797;83.7392
6798;83.7901
6799;83.8371
6800;83.8347
6801;83.8239
6802;83.8116
6803;83.7992
6804;83.8482
6805;83.8385
6806;83.8262
6807;83.8774
6808;83.8658
6809;83.8546
6810;83.8812
6811;83.9284
6812;83.9161
6813;83.9038
6814;83.8914
6815;83.8791
6816;83.8668
6817;83.8545
6818;83.8422
6819;83.83
6820;83.8177
6821;83.8054
6822;83.8146
6823;83.8033
6824;83.7981
6825;83.81
6826;83.7993
6827;83.7881
6828;83.7946
6829;83.7825
6830;83.7707
6831;83.7596
6832;83.7551
6833;83.7457
6834;83.7341
6835;83.7232
6836;83.7113
6837;83.6996
6838;83.6874
6839;83.6939
6840;83.6843
6841;83.674
6842;83.6643
6843;83.6521
6844;83.6636
6845;83.6549
6846;83.6502
6847;83.6598
6848;83.6561
6849;83.6506
6850;83.6419
6851;83.6542
6852;83.642
6853;83.6315
6854;83.6193
6855;83.6071
6856;83.6069
6857;83.6137
6858;83.6032
6859;83.6236
6860;83.644
6861;83.6374
6862;83.628
6863;83.6175
6864;83.6074
6865;83.5952
6866;83.6295
6867;83.6524
6868;83.6482
6869;83.6646
6870;83.6804
6871;83.6682
6872;83.656
6873;83.6545
6874;83.6533
6875;83.6412
6876;83.6297
6877;83.6191
6878;83.6073
6879;83.5951
6880;83.583
6881;83.5825
6882;83.5706
6883;83.5947
6884;83.5857
6885;83.5766
6886;83.5657
6887;83.5549
6888;83.5626
6889;83.5658
6890;83.5728
6891;83.5618
6892;83.5527
6893;83.5896
6894;83.5778
6895;83.5663
6896;83.5541
6897;83.586
6898;83.5743
6899;83.5622
6900;83.5911
6901;83.6051
6902;83.6152
6903;83.6366
6904;83.6265
6905;83.6165
6906;83.6372
6907;83.6544
6908;83.6633
6909;83.6513
6910;83.6559
6911;83.6438
6912;83.6317
6913;83.6544
6914;83.6687
6915;83.6571
6916;83.645
6917;83.6335
6918;83.6446
6919;83.6533
6920;83.6679
6921;83.6715
6922;83.6658
6923;83.658
6924;83.6465
6925;83.6466
6926;83.6375
6927;83.6263
6928;83.6511
6929;83.6414
6930;83.631
6931;83.6193
6932;83.6103
6933;83.5982
6934;83.5862
6935;83.5741
6936;83.6013
6937;83.5893
6938;83.5772
6939;83.6054
6940;83.6019
6941;83.5908
6942;83.5825
6943;83.5704
6944;83.5597
6945;83.5923
6946;83.581
6947;83.572
6948;83.5666
6949;83.5549
6950;83.5429
6951;83.5309
6952;83.5188
6953;83.5068
6954;83.4975
6955;83.4855
6956;83.529
6957;83.5692
6958;83.5579
6959;83.5954
6960;83.5834
6961;83.5714
6962;83.5593
6963;83.5473
6964;83.5461
6965;83.5341
6966;83.5232
6967;83.5113
6968;83.5598
6969;83.6092
6970;83.5989
6971;83.5891
6972;83.624
6973;83.612
6974;83.6428
6975;83.6312
6976;83.6198
6977;83.6506
6978;83.6386
6979;83.6266
6980;83.6147
6981;83.6027
6982;83.6337
6983;83.622
6984;83.61
6985;83.5981
6986;83.5861
6987;83.5768
6988;83.5648
6989;83.5529
6990;83.5861
6991;83.6086
6992;83.6299
6993;83.6179
6994;83.606
6995;83.6249
6996;83.6129
6997;83.601
6998;83.5891
6999;83.5771
7000;83.5652
7001;83.5532
7002;83.5413
7003;83.5294
7004;83.5174
7005;83.5565
7006;83.5446
7007;83.5833
7008;83.6113
7009;83.6009
7010;83.5907
7011;83.6177
7012;83.6488
7013;83.6395
7014;83.6298
7015;83.6196
7016;83.6077
7017;83.5977
7018;83.6337
7019;83.6223
7020;83.6151
7021;83.6063
7022;83.5944
7023;83.5829
7024;83.571
7025;83.5591
7026;83.5472
7027;83.5353
7028;83.586
7029;83.5748
7030;83.563
7031;83.5512
7032;83.5393
7033;83.595
7034;83.5831
7035;83.5749
7036;83.5689
7037;83.5597
7038;83.6188
7039;83.6746
7040;83.6674
7041;83.6586
7042;83.6471
7043;83.6353
7044;83.6324
7045;83.6887
7046;83.6785
7047;83.7292
7048;83.7287
7049;83.7256
7050;83.7212
7051;83.712
7052;83.7025
7053;83.6906
7054;83.6788
7055;83.6764
7056;83.6679
7057;83.659
7058;83.6472
7059;83.6353
7060;83.6393
7061;83.6475
7062;83.7053
7063;83.6935
7064;83.7509
7065;83.7451
7066;83.7411
7067;83.7995
7068;83.7887
7069;83.8004
7070;83.7931
7071;83.7823
7072;83.8502
7073;83.8402
7074;83.8288
7075;83.8375
7076;83.8265
7077;83.8199
7078;83.8929
7079;83.8842
7080;83.9595
7081;83.9518
7082;84.0193
7083;84.0107
7084;83.9989
7085;83.9874
7086;83.9755
7087;83.9637
7088;83.9666
7089;83.9547
7090;83.9444
7091;83.9328
7092;83.921
7093;83.9257
7094;83.9156
7095;83.9077
7096;83.9007
7097;83.8937
7098;83.9659
7099;83.9541
7100;83.9503
7101;83.9414
7102;83.9464
7103;83.9372
7104;83.9384
7105;83.9992
7106;84.0021
7107;83.9917
7108;83.9925
7109;84.0513
7110;84.0398
7111;84.0282
7112;84.0273
7113;84.0213
7114;84.0281
7115;84.03
7116;84.0272
7117;84.0194
7118;84.0084
7119;84.016
7120;84.0734
7121;84.0805
7122;84.0687
7123;84.0777
7124;84.0857
7125;84.1427
7126;84.1934
7127;84.182
7128;84.1702
7129;84.1708
7130;84.1812
7131;84.1699
7132;84.1767
7133;84.1652
7134;84.2247
7135;84.2129
7136;84.2013
7137;84.1895
7138;84.1784
7139;84.169
7140;84.1599
7141;84.1759
7142;84.2418
7143;84.2318
7144;84.2306
7145;84.2951
7146;84.3052
7147;84.3013
7148;84.36
7149;84.4085
7150;84.3973
7151;84.3855
7152;84.393
7153;84.3964
7154;84.3853
7155;84.3735
7156;84.3618
7157;84.35
7158;84.3382
7159;84.328
7160;84.3917
7161;84.3808
7162;84.3697
7163;84.3585
7164;84.348
7165;84.3367
7166;84.3251
7167;84.3138
7168;84.3808
7169;84.4468
7170;84.5135
7171;84.5017
7172;84.4899
7173;84.4781
7174;84.4663
7175;84.4546
7176;84.4429
7177;84.5216
7178;84.5116
7179;84.4998
7180;84.5465
7181;84.6097
7182;84.6511
7183;84.6393
7184;84.6929
7185;84.6812
7186;84.7382
7187;84.785
7188;84.7749
7189;84.7631
7190;84.7514
7191;84.7988
7192;84.787
7193;84.7752
7194;84.7634
7195;84.7516
7196;84.7406
7197;84.7297
7198;84.7239
7199;84.7122
7200;84.711
7201;84.6992
7202;84.7575
7203;84.7467
7204;84.7349
7205;84.7232
7206;84.7129
7207;84.7747
7208;84.7633
7209;84.7519
7210;84.7401
7211;84.7284
7212;84.7166
7213;84.7049
7214;84.6932
7215;84.6817
7216;84.67
7217;84.6599
7218;84.6482
7219;84.7246
7220;84.7686
7221;84.7645
7222;84.7572
7223;84.7513
7224;84.7396
7225;84.7294
7226;84.7252
7227;84.7776
7228;84.768
7229;84.758
7230;84.747
7231;84.802
7232;84.7903
7233;84.7797
7234;84.768
7235;84.7563
7236;84.7446
7237;84.7328
7238;84.7211
7239;84.7166
7240;84.7805
7241;84.7712
7242;84.7642
7243;84.7614
7244;84.7497
7245;84.738
7246;84.7265
7247;84.7992
7248;84.7877
7249;84.8614
7250;84.8517
7251;84.8426
7252;84.9196
7253;84.9079
7254;84.9054
7255;84.898
7256;84.8878
7257;84.8762
7258;84.9564
7259;85.0394
7260;85.0277
7261;85.016
7262;85.0149
7263;85.0036
7264;84.992
7265;84.9805
7266;84.9819
7267;84.9702
7268;85.0347
7269;85.0327
7270;85.0266
7271;85.0157
7272;85.0829
7273;85.0882
7274;85.0787
7275;85.1462
7276;85.1409
7277;85.1352
7278;85.1302
7279;85.2004
7280;85.1917
7281;85.2057
7282;85.197
7283;85.1861
7284;85.2573
7285;85.247
7286;85.2353
7287;85.2236
7288;85.2119
7289;85.2002
7290;85.1886
7291;85.1896
7292;85.1883
7293;85.185
7294;85.2619
7295;85.2643
7296;85.2637
7297;85.3466
7298;85.3514
